Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
no3,[O-][N+]([O-])=O,-0.009543981,-0.171095,-0.001618524,0.09746661,-0.07512831,0.027239135,-0.002382135,-0.04683658,0.0757333,-0.019614892,-0.010711879,0.1781549,-0.09020086,-0.06721313,-0.1438257,-0.029387914,0.03351006,-0.022566695,-0.078589246,-0.08404538,0.0881904,0.11549228,0.11804223,-0.050374698,-0.03647552,-0.042374887,-0.031983733,-0.096891664,-0.09546633,0.15004958,0.018608784,-0.07353006,-0.044556737,0.0628494,-0.017488841,-0.029573247,-0.001814639,-0.038431577,-0.10389146,-0.00485957,0.048794188,0.027183248,-0.023089664,-0.001840733,-0.085900694,0.074334525,0.07279428,0.102524914,-0.09451661,-0.01701401,-0.09923673,-0.040324446,0.086139016,0.023451744,-0.09564437,0.07634451,-0.06315095,-0.070864365,-0.026615482,0.10743982,0.06829674,-0.06687883,-0.021571534,0.18758424,0.107539944,0.12588589,-0.059341505,-0.047342453,0.10573476,0.05076734,-0.15036018,-0.01043982,-0.043623015,0.018815985,0.083021015,-0.03568739,0.010408093,-0.02086339,-0.08494956,0.045291524,0.026381135,-0.016434852,-0.05816531,0.15037178,0.10753131,0.09855735,-0.062843144,0.036447525,-0.02490308,-0.18980967,-0.06229576,-0.14787203,0.10175794,0.15208745,0.007100518,-0.045672536,-0.006239419,-0.03235773,0.004182064,0.00233549,0.022723675,0.048706487,0.10337717,-0.07057197,0.10306474,0.13523968,-0.12471151,-0.15376455,-0.09211773,-0.001806627,-0.1354792,0.14852704,0.091963634,0.09640539,-0.16224125,0.10380966,0.01831069,0.14855741,0.026477428,-0.09300858,0.034626443,-0.08530388,-0.033869456,0.117554784,0.056366898,0.070652924,-0.089914106,0.03802303
NPmehis,Cn1cncc1C[C@H]([NH3+])C(=O)[O-],-0.003109,-0.12598373,-0.003259931,0.064057715,-0.052718587,0.01567091,-0.009199281,-0.030176435,0.056304716,-0.021214735,-0.003800723,0.11675984,-0.065061666,-0.057839695,-0.09482977,-0.02542675,0.021010567,-0.016988195,-0.05905514,-0.053510927,0.054219868,0.07902963,0.07633977,-0.034493033,-0.026629176,-0.020080704,-0.02103735,-0.06473737,-0.058112033,0.09692696,0.001519981,-0.048721597,-0.030512199,0.04305892,-0.007977369,-0.010189583,0.001384264,-0.0303484,-0.07214842,0.006700385,0.03264599,0.018476276,-0.025715927,-0.009745487,-0.058002204,0.05373269,0.051611863,0.07249496,-0.058911897,-0.00480488,-0.061793137,-0.016851198,0.057179857,0.01764929,-0.0650393,0.04123739,-0.03846847,-0.055947367,-0.016993307,0.07697189,0.05638145,-0.049065687,-0.014622691,0.13312507,0.07073614,0.09325726,-0.0374734,-0.03385599,0.08016557,0.036038943,-0.102597974,-0.005486944,-0.019416591,0.01774868,0.053297598,-0.023869991,0.009848123,-0.012933983,-0.067349896,0.02999003,0.026246775,-0.018880617,-0.039848186,0.1058539,0.06927066,0.071164265,-0.042634074,0.019893326,-0.022128804,-0.1351648,-0.050653096,-0.10372569,0.08306549,0.1042403,0.00439622,-0.024462806,0.000314266,-0.02110425,-0.002756626,-0.001183097,0.01521474,0.041437343,0.06795454,-0.045502756,0.07661183,0.09198264,-0.076717585,-0.11125201,-0.06019657,-0.003664463,-0.101220354,0.094639845,0.06428043,0.06166609,-0.1131212,0.06282125,0.006261222,0.109733485,0.009663176,-0.061486516,0.024086496,-0.055729855,-0.018688492,0.077978104,0.032739483,0.046765186,-0.05955785,0.024344333
o16a4colipa,[H][C@@](O)(CCCCCCCCCCC)CC(=O)O[C@@]1([H])[C@]([H])(O)[C@@]([H])(CO[C@]2([H])OC([H])(COC3(CC([H])(OC4(CC([H])(OC5(CC([H])(O)C([H])(O)C([H])(O5)C([H])(O)CO)C(O)=O)C([H])(OC5([H])OC([H])(C)C([H])(O)C([H])(O)C5([H])O)C([H])(O4)C([H])(O)CO)C(O)=O)C([H])(OC4([H])OC([H])(C([H])(O)CO)C([H])(OP(O)(O)=O)C([H])(OC5([H])OC([H])(C([H])(O)COC6([H])OC([H])(C([H])(O)CO)C([H])(O)C([H])(O)C6([H])O)C([H])(OP(O)(O)=O)C([H])(OC6([H])OC([H])(COC7([H])OC([H])(CO)C([H])(O)C([H])(O)C7([H])O)C([H])(O)C([H])(OC7([H])OC([H])(CO)C([H])(O)C([H])(O)C7([H])OC7([H])OC([H])(COC8([H])OC([H])(C([H])(O)COC9([H])OC([H])(COC%10([H])OC([H])(CO)C([H])(O)C([H])(O)C%10([H])O)C([H])(O)C([H])(OC%10([H])OC([H])(C)C([H])(O)C([H])(OC%11([H])OC([H])(COC%12([H])OC([H])(C([H])(O)CO)C([H])(O)C%12([H])OC%12([H])OC([H])(COC%13([H])OC([H])(CO)C([H])(O)C([H])(O)C%13([H])O)C([H])(O)C([H])(OC%13([H])OC([H])(C)C([H])(O)C([H])(OC%14([H])OC([H])(COC%15([H])OC([H])(C([H])(O)CO)C([H])(O)C%15([H])OC%15([H])OC([H])(COC%16([H])OC([H])(CO)C([H])(O)C([H])(O)C%16([H])O)C([H])(O)C([H])(OC%16([H])OC([H])(C)C([H])(O)C([H])(OC%17([H])OC([H])(COC%18([H])OC([H])(C([H])(O)CO)C([H])(O)C%18([H])OC%18([H])OC([H])(COC%19([H])OC([H])(CO)C([H])(O)C([H])(O)C%19([H])O)C([H])(O)C([H])(OC%19([H])OC([H])(C)C([H])(O)C([H])(OC%20([H])OC([H])(COC%21([H])OC([H])(C([H])(O)CO)C([H])(O)C%21([H])O)C([H])(O)C([H])(O)C%20([H])O)C%19([H])OC(C)=O)C%18([H])[NH+]=C(C)O)C([H])(O)C([H])(O)C%17([H])O)C%16([H])OC(C)=O)C%15([H])N=C(C)O)C([H])(O)C([H])(O)C%14([H])O)C%13([H])OC(C)=O)C%12([H])N=C(C)O)C([H])(O)C([H])(O)C%11([H])O)C%10([H])OC(C)=O)C9([H])[N-]C(C)=O)C([H])(O)C([H])(O)C8([H])O)C([H])(O)C([H])(O)C7([H])O)C6([H])O)C5([H])O)C4([H])O)C([H])(O3)C([H])(O)CO)C(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OC(=O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@@]2([H])N=C(O)C[C@@]([H])(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)OC([H])(OP(O)(O)=O)[C@]1([H])N=C(O)C[C@]([H])(O)CCCCCCCCCCC,-0.037434578,-0.15501668,0.028813869,0.07659881,-0.047719613,0.064386435,0.012810626,-0.019588811,0.034373928,-0.010532152,0.012529681,0.12287281,-0.05276772,-0.06628264,-0.08802451,-0.012942679,0.002113939,-0.028432611,-0.07763918,-0.059657846,0.045270927,0.110315606,0.063739,-0.060108956,-0.0318518,-0.023398878,-0.04362404,-0.069215745,-0.071898155,0.11502191,0.007363258,-0.027226059,-0.021247195,0.027937742,0.003913985,-0.04773785,-0.009361786,-0.03936162,-0.054628253,-0.013330333,0.009512728,0.03677619,-0.041139662,-0.030033818,-0.030693997,0.05657641,0.06857527,0.08366357,-0.07476899,0.004555584,-0.06844787,-0.012007841,0.068399824,0.03241303,-0.094855405,0.038097844,-0.05243062,-0.03689101,-0.021805147,0.064741425,0.03901942,-0.07440655,-0.006432412,0.14260954,0.086445875,0.1095681,-0.04361207,-0.062668934,0.08437963,0.051539317,-0.117055014,-0.019644491,-0.05054172,0.001420123,0.060113687,-0.010009632,0.020711584,0.02003741,-0.03452171,0.031492863,0.027202986,0.02767491,-0.009179047,0.07150478,0.065141216,0.055687472,-0.051745,0.024998816,-0.026363928,-0.11208857,-0.062121984,-0.118742384,0.08396019,0.10791867,0.006153436,-0.051469944,-0.031888563,-0.042819876,-0.018073633,0.00490962,0.020133583,0.033472076,0.08839792,-0.047569267,0.07183719,0.11460035,-0.07190745,-0.118659586,-0.073638655,0.005751316,-0.10101623,0.06964788,0.05142449,0.07020695,-0.11324655,0.04938341,0.041336574,0.08932982,0.013247778,-0.08905129,0.018772123,-0.048118383,-0.047867153,0.07098656,0.06662358,0.03250972,-0.094115466,0.0363937
o16a4und,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)CO)O[C@H]2OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](C)O[C@@H](O[C@H]4[C@H](O)[C@@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](O[C@@H]5[C@@H](O)[C@H]([C@H](O)CO)O[C@H]5OC[C@H]5O[C@H](O[C@@H]6[C@@H](O)[C@H](C)O[C@@H](O[C@H]7[C@H](O)[C@@H](CO[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]7NC(C)=O)[C@@H]6OC(C)=O)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4NC(C)=O)[C@@H]3OC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@H]5O[C@H](CO[C@@H]6O[C@@H]([C@H](O)CO)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4OC(C)=O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O,-0.007708664,-0.12688479,0.0196215,0.06351741,-0.06318047,0.04115027,0.002785636,-0.015000654,0.041110165,-0.012727142,0.011219091,0.1152418,-0.053367175,-0.06187724,-0.09583003,-0.020939745,0.013790251,-0.030854821,-0.06712582,-0.04302448,0.06297314,0.084462576,0.06661506,-0.03491331,-0.03403642,-0.032623928,-0.03376121,-0.061865535,-0.053453196,0.1129225,-0.004876085,-0.034539476,-0.013805828,0.034978207,-0.003388595,-0.032380875,-0.001149876,-0.036211487,-0.07309795,0.000867544,0.023578502,0.027996596,-0.022224054,-0.015202787,-0.05097546,0.041873775,0.06324508,0.066140905,-0.06915945,-0.001826526,-0.059946805,-0.018413736,0.058641598,0.030633235,-0.07198232,0.03854522,-0.052132085,-0.043391276,-0.030524587,0.06283813,0.058741666,-0.060963232,-0.014129441,0.12680866,0.072338425,0.10409221,-0.03332546,-0.044855878,0.07466932,0.03215791,-0.11225806,-0.017752377,-0.02653575,-0.000249013,0.070071615,-0.013398515,0.013229621,-0.011896939,-0.036346108,0.028033322,0.014576704,-0.00301034,-0.019505534,0.104606815,0.06499014,0.070292346,-0.06368055,0.014043486,-0.013279058,-0.11263699,-0.061521314,-0.1005652,0.08836828,0.10459177,0.016776063,-0.034973092,-0.015933279,-0.033449177,-0.02012463,-0.001302802,0.014969557,0.031110175,0.07836192,-0.04722202,0.07925496,0.095087774,-0.083413765,-0.09505158,-0.06380795,0.018056521,-0.09734643,0.09285339,0.059294943,0.063801214,-0.11912106,0.057334114,0.03346118,0.09092561,0.022379654,-0.07967436,0.020829445,-0.047401246,-0.018366154,0.08082563,0.047372803,0.038308486,-0.06350018,0.03975215
o16aund,[H]\C(CC\C(C)=C(/[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])CC\C(C)=C(\[H])COP([O-])(=O)OP([O-])(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(OC2OC(C)C(O)C(OC3OC(COC4OC(C(O)CO)C(O)C4O)C(O)C(O)C3O)C2OC(C)=O)C1NC(C)=O)=C(\C)CCC=C(C)C,0.001043064,-0.11641326,-0.003606805,0.05959612,-0.060702473,0.026810175,-0.003648968,-0.031965006,0.039175916,-0.005751516,-0.000163224,0.12096915,-0.054728564,-0.05410734,-0.089424476,-0.017047482,0.016421108,-0.011456582,-0.061484676,-0.056043558,0.05353092,0.073626965,0.08037579,-0.024487525,-0.02310499,-0.019112514,-0.02088469,-0.06280744,-0.05704605,0.105026156,0.009247752,-0.035825696,-0.027203172,0.039303597,-0.01722393,-0.016455822,0.005037355,-0.022078099,-0.07097117,0.006783044,0.030211393,0.029417804,-0.022150824,-0.008439371,-0.045223363,0.051804855,0.049342334,0.056028284,-0.060237963,-0.006929258,-0.056025174,-0.026997,0.05700649,0.009295054,-0.057874717,0.046680305,-0.047016434,-0.05307855,-0.023358032,0.07088572,0.05253249,-0.04717431,-0.008251215,0.13559021,0.07461819,0.08366588,-0.027059777,-0.02327592,0.06241621,0.041469425,-0.1057252,-0.002096235,-0.033120904,0.007995751,0.05736064,-0.01577131,0.001654486,-0.012309445,-0.061800607,0.02850527,0.013848191,-0.007265744,-0.041350707,0.09366919,0.06076721,0.06407721,-0.049748752,0.025376067,-0.015533024,-0.123904236,-0.04239563,-0.09400141,0.06645519,0.10468713,0.000998531,-0.0333973,-0.00628091,-0.033967156,-8.70E-05,0.003483568,0.012216007,0.03987318,0.069557324,-0.043655302,0.07212934,0.08499681,-0.07067066,-0.09443197,-0.056009714,-0.002317604,-0.09716941,0.10278339,0.06778811,0.06868336,-0.110450216,0.06169637,0.017538903,0.09232087,0.007853634,-0.061214227,0.017582761,-0.055024683,-0.01573621,0.075889334,0.03896867,0.043440096,-0.067377806,0.02444216
o2,O=O,0.000273342,-0.15655874,-0.003324271,0.08651473,-0.07315208,0.023374898,-0.006181187,-0.034476545,0.061863746,-0.015578167,-0.000559239,0.15559046,-0.08376725,-0.07347559,-0.12728114,-0.027041998,0.030895378,-0.0246209,-0.06833855,-0.065280296,0.07826445,0.09914109,0.096901886,-0.046700925,-0.023832534,-0.028734403,-0.027158005,-0.089008674,-0.083286196,0.12572713,0.002805468,-0.068130754,-0.043093666,0.06444335,-0.020054657,-0.0209969,-0.003259269,-0.03032611,-0.09632451,-0.001245505,0.04468788,0.03044422,-0.019605687,-0.001830627,-0.07384335,0.06645696,0.06462369,0.08193005,-0.082799055,-0.010821275,-0.07926151,-0.03495794,0.08089949,0.022477442,-0.09577352,0.057116743,-0.052175432,-0.06271242,-0.035843324,0.10241282,0.071492754,-0.06453828,-0.025408737,0.17801,0.08445941,0.112893015,-0.050758205,-0.04038083,0.094296284,0.047792483,-0.14505504,-0.009609158,-0.035905138,0.027010102,0.07344318,-0.026806537,0.007811857,-0.022811724,-0.08375388,0.03743553,0.025864469,-0.015549046,-0.04477507,0.14191288,0.0837722,0.10027027,-0.057019968,0.03174637,-0.026160663,-0.1797265,-0.060949683,-0.13072173,0.09798465,0.13649502,0.010401021,-0.035304826,-0.001029324,-0.03863754,0.010044601,0.01376775,0.021318214,0.05298644,0.09729593,-0.055958647,0.09207347,0.12791957,-0.10588038,-0.13843426,-0.084270835,0.006348774,-0.13278967,0.1307911,0.07718118,0.07825683,-0.14466897,0.09489217,0.017871747,0.13589072,0.009673724,-0.081957504,0.034554448,-0.07593963,-0.035022523,0.10324742,0.049712352,0.06396127,-0.079752736,0.03573158
o2s,[O][O-],-0.008458665,-0.15641414,0.003062498,0.09940138,-0.07711975,0.028687,0.005979985,-0.04234657,0.06758169,-0.025648925,0.003226332,0.16722065,-0.08162058,-0.06373147,-0.121802814,-0.030499116,0.03516013,-0.028204959,-0.07624009,-0.06984526,0.08127522,0.10102162,0.10605994,-0.048219744,-0.035060804,-0.040644184,-0.033773385,-0.094593555,-0.08039333,0.1318479,0.015141913,-0.059862476,-0.0379947,0.05492704,-0.008607263,-0.01594235,-0.011091168,-0.034201216,-0.100856096,0.001301863,0.03381429,0.025337607,-0.019361643,-0.00446376,-0.066440456,0.06398437,0.07357875,0.090210736,-0.07797809,-0.015713546,-0.09132586,-0.028872393,0.083569154,0.017679986,-0.09066078,0.06731984,-0.059613254,-0.06731711,-0.035649423,0.10539841,0.06974606,-0.066702306,-0.027128119,0.18113089,0.08760583,0.111666515,-0.04354957,-0.048705436,0.10983952,0.052910328,-0.13839585,-0.016511641,-0.04143611,0.020857986,0.08825094,-0.034665,0.012471302,-0.019212553,-0.0862489,0.040472005,0.03534221,-0.01374549,-0.049421724,0.1404416,0.08684967,0.09813677,-0.06511903,0.03293612,-0.032023806,-0.1741626,-0.06543561,-0.12874247,0.10466299,0.1472385,0.00454887,-0.03985422,-0.006584457,-0.04072622,0.003108525,-0.000369745,0.019665565,0.04213869,0.08717389,-0.068417616,0.095791414,0.12326066,-0.10126512,-0.1338108,-0.08294727,0.001229107,-0.12608914,0.12586272,0.079447225,0.08311045,-0.15067591,0.085526794,0.01521792,0.1339949,0.023110418,-0.090886116,0.036635965,-0.07000469,-0.031364873,0.10435608,0.053914037,0.074663326,-0.081888095,0.043470196
oaa,[O-]C(=O)CC(=O)C([O-])=O,-0.004450149,-0.11332963,0.007353474,0.064589955,-0.051776104,0.010724923,0.005045668,-0.02424522,0.042920947,-0.014793233,-0.006074655,0.10692099,-0.04761799,-0.044422124,-0.078506835,-0.024638021,0.020391256,-0.016865408,-0.054027975,-0.053883236,0.05380641,0.074468166,0.066066824,-0.038957775,-0.022978034,-0.021664765,-0.01865449,-0.06431228,-0.05189611,0.0947003,0.000348611,-0.0390068,-0.027415577,0.045740765,-0.016742358,-0.01217917,-0.009329937,-0.026832543,-0.06445102,0.00325834,0.028645666,0.013797573,-0.014475111,0.002525531,-0.056015257,0.03954844,0.04550885,0.053366777,-0.059978135,-0.011169376,-0.055078506,-0.027495328,0.048521303,0.008004279,-0.057988405,0.038007874,-0.03506092,-0.050121743,-0.028228998,0.07341598,0.040931523,-0.04394914,-0.020822367,0.1212335,0.057197932,0.07854315,-0.027325679,-0.020212365,0.068120636,0.026896253,-0.09972217,-0.00944131,-0.01797106,0.015764896,0.054173358,-0.024766183,0.014916752,-0.02196711,-0.057156604,0.023090554,0.020452997,-0.007836286,-0.027514298,0.10252205,0.06692629,0.059675846,-0.047753252,0.020878507,-0.013191872,-0.11162346,-0.033757687,-0.08280949,0.062414344,0.098582536,0.000697906,-0.021118881,0.006253083,-0.022945773,0.00911992,0.011325242,0.011747094,0.032618992,0.055403687,-0.0357521,0.062053617,0.08221802,-0.06826635,-0.09551649,-0.05186941,0.00266552,-0.088739686,0.09325788,0.04612183,0.058796447,-0.10549011,0.055404615,0.010958064,0.09778008,0.011291419,-0.055312067,0.025899898,-0.042825483,-0.025994733,0.07351407,0.03158905,0.04216487,-0.05362003,0.027163496
oc2coa,CCCCC\C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.002794168,-0.113803744,0.003808749,0.06960099,-0.045776643,0.011961061,0.003046556,-0.03528886,0.051114492,-0.014355183,0.002397666,0.12440166,-0.050832056,-0.051649127,-0.08704084,-0.026704093,0.02225518,-0.014625653,-0.048971146,-0.056224566,0.06605416,0.08115128,0.08464657,-0.035861768,-0.026010126,-0.02249503,-0.022414021,-0.06782894,-0.059206367,0.091683164,0.004270529,-0.05239536,-0.026880203,0.04131193,-0.019963302,-0.011834383,-0.0057171,-0.024038924,-0.07367958,-0.000929132,0.03208673,0.017746251,-0.017540894,-0.009379343,-0.051281795,0.040753406,0.04345364,0.059524816,-0.067051984,-0.011694067,-0.07112574,-0.026271343,0.05937422,0.017573537,-0.061082717,0.04945386,-0.03714692,-0.046067677,-0.018166512,0.078229025,0.05801567,-0.0433683,-0.017435482,0.12582615,0.060326464,0.08324725,-0.027642477,-0.025890183,0.07530375,0.037311032,-0.09663682,-0.011776786,-0.025078401,0.020948688,0.05110415,-0.027798701,0.007579125,-0.023002815,-0.05739239,0.040340155,0.015797213,-0.009933715,-0.041468453,0.11001536,0.06759981,0.06735992,-0.044325054,0.025825465,-0.011881848,-0.13665344,-0.035308078,-0.09678836,0.075872995,0.1025246,0.011066454,-0.034679197,-0.007690558,-0.0199064,0.005669434,0.004683971,0.02503616,0.039865352,0.067644715,-0.043225136,0.07909748,0.09099213,-0.07979849,-0.10634819,-0.06134899,0.003213282,-0.09904247,0.0934125,0.059884727,0.067523405,-0.112266004,0.06528328,0.009992032,0.10521698,0.01916843,-0.06264622,0.016155293,-0.048777618,-0.013665366,0.07122895,0.03577674,0.049002472,-0.060468324,0.033648033
occoa,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,-0.001918886,-0.11357172,-0.009531327,0.07223937,-0.053723644,0.015630625,-0.000993693,-0.031129984,0.057969946,-0.011943236,0.002713796,0.11790144,-0.058296867,-0.04486881,-0.10568885,-0.018660542,0.021999367,-0.013100093,-0.05971352,-0.054933414,0.05982,0.07606802,0.082708746,-0.0321569,-0.025360681,-0.03232376,-0.019179901,-0.068535194,-0.069984786,0.10622148,0.003970227,-0.055851262,-0.024728369,0.046212904,-0.014685508,-0.013263419,-0.006423169,-0.030257007,-0.07026121,-0.004975271,0.03301535,0.02244447,-0.02148812,-0.006190405,-0.06344007,0.05271051,0.058941707,0.063934535,-0.06314858,-0.005131753,-0.065195486,-0.018489962,0.06472028,0.016389053,-0.06732002,0.04634448,-0.05142208,-0.053492725,-0.028253386,0.084396355,0.053038858,-0.05075745,-0.01946126,0.13351914,0.06640604,0.08711553,-0.03369446,-0.032113988,0.07173535,0.032684065,-0.10653592,-0.00226871,-0.02300468,0.013268573,0.067881785,-0.028540006,0.001792679,-0.026199643,-0.068714865,0.041773807,0.028757313,-0.01736745,-0.045368124,0.115877606,0.06383851,0.081589475,-0.05150747,0.01618003,-0.020826273,-0.13552833,-0.043178298,-0.09670148,0.07572677,0.119322956,0.007060087,-0.038156882,0.005242037,-0.020729546,0.008811493,0.007467504,0.022277568,0.031911366,0.06722319,-0.040399104,0.08284094,0.09605998,-0.08453824,-0.11101615,-0.07327803,-1.37E-05,-0.104082555,0.09591741,0.06575445,0.06340553,-0.11251521,0.067583404,0.004786647,0.11541248,0.011570897,-0.07604109,0.014945352,-0.060313392,-0.027387599,0.07712546,0.042086318,0.044625018,-0.064349905,0.033921346
ocdca,CCCCCCCCCCCCCCCCCC([O-])=O,0.003352038,-0.08074597,-0.000600449,0.05136604,-0.029995738,0.008392174,0.000892565,-0.02464706,0.030050298,-0.015772766,-0.005124143,0.07783051,-0.035203587,-0.040360328,-0.07088665,-0.01936242,0.013067658,-0.016148845,-0.039586484,-0.032349113,0.039403297,0.050655734,0.053346716,-0.0347228,-0.010161206,-0.011347001,-0.016720857,-0.04581943,-0.036167644,0.066299416,0.001893826,-0.026598828,-0.013871516,0.027344186,-0.006183551,-0.008464533,-0.011952036,-0.02339044,-0.050122723,0.000317027,0.016169164,0.011481255,-0.016607918,-0.005193444,-0.03824463,0.041047413,0.029453738,0.046360202,-0.051173292,-0.001886522,-0.042122453,-0.016553208,0.04163593,0.005155772,-0.041767012,0.03870465,-0.03552109,-0.031657327,-0.011624303,0.051680863,0.033361923,-0.025894798,-0.012404502,0.094333045,0.04108463,0.066606864,-0.025256798,-0.02078925,0.049443427,0.018545222,-0.07192712,0.003007523,-0.012495205,0.013657117,0.042249948,-0.018970767,0.012987921,-0.008539068,-0.048576526,0.019762231,0.011933771,-0.008689002,-0.024757085,0.06914548,0.038879916,0.05319179,-0.022935005,0.014030007,-0.017655244,-0.092482045,-0.02908337,-0.062051453,0.05652559,0.07319632,0.000458862,-0.027541116,-0.004388891,-0.023695145,-0.002796458,-0.001154969,0.017233953,0.02471963,0.045351326,-0.037460167,0.05721579,0.058079667,-0.05697665,-0.07850827,-0.04717087,0.006625379,-0.06824748,0.066900715,0.04287148,0.03937236,-0.076021664,0.0498667,0.008574126,0.07240607,0.00779767,-0.053664885,0.014922992,-0.041491676,-0.014843848,0.052882012,0.035712652,0.031227294,-0.045695476,0.017369166
ocdcea,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],-0.004541973,-0.09639673,-0.006027616,0.05113075,-0.046180606,0.022750823,0.004305402,-0.023903135,0.0390583,-0.019549098,-0.001080266,0.09275249,-0.036851414,-0.03907806,-0.070103124,-0.017693242,0.017426565,-0.020873869,-0.049015537,-0.034763247,0.047987305,0.062113795,0.06793904,-0.028858982,-0.01993601,-0.016948856,-0.015373008,-0.051044937,-0.040635582,0.072475,-5.61E-06,-0.040851187,-0.022698205,0.02870741,-0.00898748,-0.016587857,-0.007294332,-0.012639905,-0.054527972,0.003607005,0.021650631,0.014879094,-0.022092462,0.002988561,-0.04336773,0.043921754,0.04702473,0.047455795,-0.056088585,0.0013359,-0.04679116,-0.021110607,0.049222413,0.005597025,-0.047859117,0.029086607,-0.040222626,-0.031089006,-0.015689956,0.060210407,0.043420475,-0.033845942,-0.00955887,0.1015141,0.060427252,0.06344285,-0.028971283,-0.02615915,0.06710372,0.030861799,-0.08127292,-0.002242226,-0.026339155,0.012963026,0.045505818,-0.025354918,0.004550959,-0.017723912,-0.054775335,0.024133237,0.0110817,-0.011261765,-0.022543747,0.088865,0.047228266,0.04800084,-0.028049983,0.025935465,-0.01726151,-0.11025495,-0.02725674,-0.08045198,0.061386388,0.08714626,-0.000995149,-0.018675635,0.000583802,-0.022607109,-0.004505791,0.005588265,0.016408242,0.026338186,0.05416607,-0.03169001,0.052779313,0.07042524,-0.06019712,-0.075790256,-0.04799891,0.005536444,-0.06890289,0.07270542,0.047701936,0.046585392,-0.087052576,0.055684257,0.010244462,0.07763291,0.014496662,-0.052782983,0.023125626,-0.040795133,-0.01884959,0.05916774,0.038319394,0.03622197,-0.050075967,0.026171915
