Mol,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
ppbng_c,[NH3+]Cc1[nH]cc(CCC([O-])=O)c1CC([O-])=O,0.06012816,-0.011839263,-0.13420022,0.07320307,0.023879597,-0.11440215,-0.0455802,-0.10916526,-0.000726195,-0.09756932,-0.09776493,0.04452879,-0.12286151,0.03137148,-0.019308938,0.08788014,-0.08057846,-0.010829204,-0.08180422,0.03901575,0.01310532,0.0757211,0.020867463,0.022080762,0.0367231,0.020860992,0.080783606,-0.12423189,-0.022550564,0.012082108,-0.02607426,-0.03274562,-0.011107097,0.025619814,-0.01864769,-0.02682012,-0.004325845,-0.002259758,0.007480673,0.02936116,-0.1358143,-0.08422156,-0.00191197,0.006830712,-0.029552855,-0.011256773,0.00204614,0.052732214,-0.018905986,-0.040841945,0.062415395,-0.09296427,0.11681535,-0.09127672,-0.025740927,0.05111021,-0.023966061,-0.041465107,-0.08340478,0.048822694,-0.02380313,0.063636854,0.14170139,0.080361135,0.055881634,-0.021414174,-0.03751385,-0.044525407,0.14024039,0.071702644,-0.027625358,-0.021787176,0.09045908,-0.005577686,0.047375094,-0.07270926,-0.05699191,-0.008777562,-0.05038186,0.06519125,-0.071683265,-0.0865363,-0.03128146,0.025768535,0.057548884,0.017898636,-0.014842199,-0.023884391,0.15309829,-0.054247297,0.109641865,-0.0747799,-0.056096174,0.060505923,0.0739919,0.030358473,0.08832263,-0.09162526,0.001295904,-0.1394397,0.029117951,0.021989027,0.10582094,-0.029679077,0.026286615,-0.000429562,-0.018701827,0.061993867,0.03004463,-0.013947528,-0.054292016,0.06486226,0.008697429,0.005312166,-0.059253156,0.07283833,-0.107740685,-0.003538019,0.022745056,0.00846913,0.022129567,0.025188578,0.039657865,-0.0486435,-0.003733381,0.0880213,0.07898137,-0.04061488
ppcoa_c,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.03936855,-0.003895787,-0.1101737,0.06869853,0.02996631,-0.109758586,-0.028182037,-0.106983915,0.011911264,-0.087934345,-0.08277643,0.050437294,-0.11435177,0.041763145,-0.012722499,0.09161775,-0.066601224,-0.00945414,-0.07414647,0.034157537,0.021364389,0.065286525,0.025125807,0.015970387,0.029326614,0.01687307,0.071979664,-0.107140645,-0.03139908,0.010111955,-0.024746146,-0.021270817,-0.008239497,0.011264775,-0.018764425,-0.012444295,0.001637226,-0.003556198,0.004951974,0.025080169,-0.116094455,-0.068729304,-0.00532207,-0.000959493,-0.027429242,-0.011486974,-0.000431138,0.034704734,-0.006297497,-0.040980544,0.050274692,-0.09586884,0.10657231,-0.085121125,-0.009546191,0.05760287,-0.017146753,-0.034190327,-0.06601652,0.049416535,-0.029223545,0.06039203,0.12730286,0.07384307,0.051840976,-0.024770856,-0.035622507,-0.02773411,0.13416474,0.06718415,-0.006288646,-0.031807534,0.06843547,-0.006391163,0.03513265,-0.06687494,-0.045785192,-0.0135032,-0.05101948,0.056521077,-0.0578793,-0.06714498,-0.03112641,0.030596275,0.04809794,0.004511972,-0.015062153,-0.027388662,0.12946352,-0.043259162,0.09006551,-0.055142216,-0.04142391,0.046768513,0.066013254,0.028648552,0.070207916,-0.09290128,0.015883958,-0.11386909,0.029444773,0.014955624,0.09222136,-0.025821906,0.020387836,0.008009577,-0.014072981,0.047949348,0.030696783,-0.015678564,-0.05361819,0.048928987,-0.002027805,0.001969626,-0.054987215,0.07134096,-0.10049525,0.005023503,0.016009947,0.013463225,0.022786494,0.02314934,0.02289594,-0.040945273,-0.006517304,0.070735745,0.0667241,-0.035369437
ppcoa_m,CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12,0.046513624,-0.011200808,-0.12065069,0.076714374,0.018655742,-0.10385865,-0.03371703,-0.10436909,6.35E-05,-0.0904396,-0.07968624,0.05002036,-0.1101886,0.032955974,-0.024479978,0.09143318,-0.06342885,0.001824292,-0.06930366,0.035574142,0.009764629,0.053870168,0.030045338,0.01203068,0.028109053,0.009583103,0.066162236,-0.09671767,-0.028814409,0.007165627,-0.0238533,-0.026582437,-0.007288602,0.010031562,-0.017962418,-0.014134212,0.003605317,-0.008156036,0.001950418,0.023542985,-0.117087305,-0.0749633,0.000815056,0.000261,-0.0229652,-0.013871716,0.006736085,0.043536015,-0.014825928,-0.04039655,0.059319247,-0.087563396,0.10303216,-0.09411324,-0.021274462,0.05867685,-0.019900022,-0.032125,-0.071856685,0.046718813,-0.022161938,0.053917706,0.12755232,0.07295167,0.043824177,-0.0212629,-0.025137022,-0.035469666,0.12525463,0.06740566,-0.01258652,-0.026375642,0.080787204,-2.92E-05,0.042947475,-0.056743253,-0.041918803,-0.01482589,-0.0411948,0.0640462,-0.059081107,-0.066797785,-0.021498367,0.03265785,0.046854798,0.017453196,-0.002492771,-0.027618142,0.13789731,-0.046976566,0.09687161,-0.06443666,-0.04521507,0.05671862,0.061065257,0.028922549,0.08370442,-0.09287966,0.007200787,-0.11386363,0.02003031,0.022097446,0.09950559,-0.029081447,0.015124116,0.004637532,-0.014541583,0.038836595,0.020980995,-0.009199624,-0.059838984,0.061198454,0.007832888,0.007590723,-0.053385768,0.072227046,-0.093533926,-0.004991924,0.013963229,0.001303349,0.023081658,0.025153428,0.028038079,-0.03549457,-0.010263898,0.07963354,0.074552655,-0.028522445
ppgpp_c,Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)([O-])=O)[C@@H](OP([O-])(=O)OP([O-])([O-])=O)[C@H]1O,0.053382598,-0.009401837,-0.12545194,0.08119621,0.02837141,-0.1153241,-0.038106404,-0.1076573,0.00806368,-0.0909602,-0.08106033,0.04383625,-0.12066357,0.037624657,-0.023106942,0.088127285,-0.079690844,-0.003909054,-0.0737787,0.033542678,0.022409298,0.06265283,0.021157596,0.019751623,0.03031988,0.006762785,0.073868364,-0.11024581,-0.03335569,9.34E-05,-0.014666555,-0.024538495,-0.012329349,0.015062906,-0.013328719,-0.017130282,0.00900006,-0.004347269,0.004789115,0.02002826,-0.11223705,-0.07024126,-0.006012227,0.013148624,-0.029608525,-0.025649665,0.001431087,0.048711576,-0.007563699,-0.043278605,0.05465611,-0.09219201,0.11547659,-0.09365167,-0.020932717,0.052134663,-0.023632653,-0.030946469,-0.072294086,0.05741921,-0.016476892,0.05475915,0.13852789,0.08163208,0.044566736,-0.024979595,-0.029582644,-0.034946322,0.13684037,0.07261613,-0.020083005,-0.024514923,0.07694966,-0.016247446,0.04567023,-0.06267195,-0.03809591,-0.00490743,-0.044357765,0.07062377,-0.0671145,-0.071551666,-0.0301539,0.022650532,0.059436835,0.016259432,-0.014309313,-0.022335919,0.13653582,-0.040635202,0.09519804,-0.066736504,-0.043748505,0.051824294,0.06390936,0.024350964,0.08942956,-0.091752045,0.010768639,-0.12864819,0.028355777,0.021901812,0.099635355,-0.027922578,0.023431214,0.007453638,-0.016900565,0.05254835,0.034920927,-0.022408433,-0.06055519,0.049371306,-0.004811688,-0.005025916,-0.053799767,0.067091435,-0.09770414,0.001718647,0.012958932,0.015261015,0.019510832,0.036617346,0.026357815,-0.049167983,-0.004919556,0.080648325,0.06670289,-0.030022739
pphn_c,[H][C@]1(O)C=C[C@](CC(=O)C([O-])=O)(C=C1)C([O-])=O,0.07018406,-0.013606381,-0.15324329,0.10408138,0.0295062,-0.153498,-0.04800039,-0.14726284,0.013140357,-0.11637494,-0.11674968,0.0586278,-0.14630751,0.050257765,-0.021244995,0.12678006,-0.09585398,-0.010384841,-0.10925728,0.035228875,0.025476815,0.085545674,0.0338071,0.01620621,0.031801216,0.025360992,0.09801639,-0.14172293,-0.039451458,0.013903798,-0.025446517,-0.030665431,-0.005727598,0.01969432,-0.018711513,-0.023489958,0.006201257,-0.017731626,0.007353352,0.03284064,-0.15623061,-0.11070631,-0.003649391,0.007836106,-0.032762498,-0.02257269,-0.002868453,0.058153637,-0.017434325,-0.055801198,0.06915225,-0.11940726,0.15061282,-0.12090715,-0.034913827,0.07130548,-0.023854733,-0.042372234,-0.0994474,0.06436425,-0.036674693,0.08321597,0.1775356,0.10049162,0.06845982,-0.028438581,-0.053151727,-0.05516139,0.18868111,0.0976451,-0.029824737,-0.02731026,0.11198109,-0.010928245,0.05531228,-0.09476556,-0.0627601,-0.013942024,-0.05851907,0.089259185,-0.08717231,-0.11202613,-0.041630186,0.032636903,0.059116717,0.017017066,-0.011936468,-0.032411475,0.19389543,-0.056321904,0.13625306,-0.097055264,-0.052143335,0.06753039,0.09170188,0.047942936,0.10620101,-0.11456638,0.009576645,-0.1621123,0.042460702,0.031363185,0.12548043,-0.027964199,0.017569637,0.001179098,-0.016411832,0.07298705,0.034105927,-0.02802296,-0.08576466,0.08026849,0.005489967,0.007350457,-0.0719373,0.097121194,-0.13251008,-0.018293323,0.024498936,0.025329644,0.018282868,0.042500854,0.03170101,-0.059242498,-0.00441271,0.11949594,0.101665914,-0.060106695
ppi_m,OP([O-])(=O)OP([O-])([O-])=O,0.042347033,-0.007567543,-0.09984424,0.06911819,0.017047588,-0.09612848,-0.036697872,-0.09331693,0.013513255,-0.077392906,-0.068045706,0.043106504,-0.09204963,0.029594282,-0.017660752,0.081055544,-0.058345098,-0.004653638,-0.06520768,0.02434561,0.016322061,0.054278955,0.02092609,0.015639873,0.027754975,0.013658868,0.056089386,-0.08786048,-0.022831075,0.005106658,-0.00957743,-0.014728374,-0.009803169,0.016769074,-0.006145897,-0.023744635,0.000543503,-0.01316443,0.008256381,0.023447921,-0.09521198,-0.066208646,0.000828225,0.006721064,-0.015454578,-0.019703278,0.002354862,0.034969766,-0.008476703,-0.039362404,0.052970506,-0.079793185,0.09983079,-0.06666767,-0.024155445,0.04114771,-0.015067433,-0.024698399,-0.06816408,0.035804752,-0.02388682,0.04814372,0.10694061,0.054587234,0.05071482,-0.009888301,-0.03599649,-0.032031853,0.11670619,0.061558362,-0.01811895,-0.019395376,0.06918716,-0.008439374,0.031195872,-0.060181275,-0.033635825,-0.00894633,-0.041235287,0.046613783,-0.059270132,-0.06754278,-0.022102796,0.019013865,0.0426379,0.012771837,-0.017102057,-0.021902014,0.11962352,-0.03975245,0.077981465,-0.063650705,-0.042408004,0.041281477,0.05704032,0.033531252,0.06777601,-0.068737485,0.004323301,-0.09827858,0.02696071,0.011275633,0.07425703,-0.027248455,0.010635362,0.002378238,-0.015842283,0.04047978,0.029611945,-0.007294835,-0.05057032,0.052042954,-0.005724386,-0.000951408,-0.05197062,0.06638202,-0.08155818,0.002098487,0.013013865,0.015946234,0.010425045,0.017724726,0.021025032,-0.030079776,9.16E-05,0.07155294,0.06445394,-0.03009919
ppi_n,OP([O-])(=O)OP([O-])([O-])=O,0.039399624,-0.010857029,-0.11677181,0.07481016,0.017863635,-0.107285924,-0.028784843,-0.092284724,0.01170217,-0.08559459,-0.081130505,0.035523515,-0.10897803,0.03413938,-0.013895829,0.07628627,-0.07152878,-0.005384386,-0.075662166,0.036015254,0.014253718,0.056409128,0.021440066,0.011068288,0.019580528,0.01642925,0.06425523,-0.09984569,-0.028458096,0.014283739,-0.010739492,-0.02189763,-0.000686556,0.01891805,-0.018681388,-0.022872454,-0.003866887,-0.01097199,0.003735619,0.023598013,-0.1052521,-0.069481306,-0.006285757,0.005727314,-0.027257554,-0.017294517,0.00247806,0.039725572,-0.011258511,-0.03612804,0.047777582,-0.088212445,0.09982739,-0.07266966,-0.016640283,0.04230051,-0.02353033,-0.023908997,-0.06022976,0.048988327,-0.027059734,0.04944345,0.11911726,0.06669248,0.047348455,-0.011214105,-0.032839336,-0.03464963,0.12667543,0.056557156,-0.017157469,-0.028509138,0.06305852,-0.01298729,0.030543879,-0.05366593,-0.038138833,-0.015914865,-0.04288872,0.052767824,-0.06116886,-0.07672277,-0.027263382,0.028118055,0.0498138,0.008100096,-0.005862786,-0.018640663,0.12620947,-0.03882697,0.08400531,-0.06714134,-0.044552837,0.04609501,0.058905337,0.029348077,0.07771588,-0.0865956,5.51E-05,-0.11760239,0.021893267,0.012760662,0.0920481,-0.022209091,0.00840955,-0.004932008,-0.005083058,0.037928805,0.025159258,-0.020029735,-0.050523184,0.051475998,0.003850908,0.002342557,-0.046135128,0.0648251,-0.093765885,-0.004355923,0.017207576,0.016492212,0.02143738,0.026032703,0.030742083,-0.03491057,0.004009069,0.07688431,0.05822732,-0.036090456
ppi_x,OP([O-])(=O)OP([O-])([O-])=O,0.044968124,-0.016759632,-0.0903785,0.05664857,0.015802823,-0.088287905,-0.03167431,-0.07436863,0.008260221,-0.063087836,-0.064115375,0.0308179,-0.08310253,0.03181121,-0.02111085,0.07090615,-0.06423914,-0.004557401,-0.06524763,0.020382108,0.012251177,0.042671815,0.025889603,0.007936899,0.019697303,0.007555279,0.05884722,-0.089700975,-0.014417816,-0.00166752,-0.009190846,-0.021328267,-0.000955749,0.007127699,-0.006942418,-0.009086986,0.006807325,-0.012191918,-0.001293582,0.01456291,-0.08607595,-0.058395747,-0.007602521,0.007057718,-0.020259814,-0.012342147,0.001999987,0.036145106,-0.006465905,-0.032787748,0.04673707,-0.07057384,0.09398427,-0.07220656,-0.019878121,0.03981311,-0.02142669,-0.02386907,-0.06041644,0.042951595,-0.009878546,0.051794704,0.09672165,0.05836971,0.03630171,-0.016508525,-0.022522539,-0.028356597,0.10500659,0.045162495,-0.008783978,-0.011803972,0.06160767,-0.008342505,0.0263706,-0.053506445,-0.03522365,-0.0088069,-0.037239242,0.05276897,-0.055609215,-0.059245642,-0.02963181,0.013737185,0.0398497,0.013566611,-0.00517408,-0.014530472,0.11417524,-0.038966466,0.06880277,-0.04530841,-0.035410948,0.046625298,0.060024723,0.0268803,0.060669046,-0.0651661,0.003773669,-0.0905103,0.028371274,0.019996261,0.0740589,-0.02034389,0.007411867,0.003893713,-0.006027292,0.033743408,0.021054631,-0.019403238,-0.04655698,0.051084444,0.001113517,0.007415555,-0.033877842,0.058630556,-0.070153296,-0.009151157,0.004574264,0.01675187,0.016584763,0.015026955,0.02448771,-0.034833103,-0.007180334,0.06417519,0.05508562,-0.031415004
ppp9_c,Cc1c(CCC([O-])=O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC([O-])=O,0.064935476,-0.014018131,-0.13585852,0.07981752,0.020798678,-0.12705413,-0.05091044,-0.119129956,0.005771723,-0.108154915,-0.10165116,0.046740733,-0.12765856,0.04573871,-0.011283701,0.09986255,-0.08841181,-0.012679939,-0.087578356,0.04226133,0.013996662,0.06996775,0.029838651,0.01978045,0.03706548,0.011346642,0.081842385,-0.12236462,-0.027933521,0.002520092,-0.03194105,-0.022811152,-0.008484169,0.013594328,-0.019772632,-0.018132221,-0.000475934,0.001078062,-0.003313242,0.018106412,-0.13424855,-0.0899759,-0.006440342,0.005241993,-0.038704924,-0.022072965,0.003662551,0.056697536,-0.02020881,-0.051435914,0.06972761,-0.102230065,0.13175511,-0.088844314,-0.021511732,0.055304702,-0.025664236,-0.050230585,-0.08569936,0.055714294,-0.02394143,0.06975006,0.14562388,0.08695978,0.06334728,-0.022277297,-0.04500376,-0.038194865,0.15914144,0.08292411,-0.018954737,-0.030531593,0.08925076,-0.015103187,0.039432727,-0.08002222,-0.055976056,-0.016890576,-0.055251613,0.07000204,-0.06875221,-0.09000806,-0.020092651,0.033616543,0.04897287,0.016318826,-0.018065099,-0.023889527,0.15629633,-0.053739935,0.11063297,-0.08572229,-0.05193468,0.06158239,0.08453794,0.044999767,0.099771574,-0.10838962,0.006201414,-0.14072026,0.04451981,0.02822397,0.11016028,-0.03275458,0.017833855,-0.003210327,-0.016106112,0.063942134,0.032941252,-0.018465308,-0.06987687,0.07476925,-0.002689798,0.002559478,-0.051473785,0.08656667,-0.107842974,-0.010475801,0.020616144,0.006294377,0.016737033,0.038374312,0.03564088,-0.0508946,0.000327915,0.09949569,0.076614656,-0.055770215
ppp9_m,Cc1c(CCC([O-])=O)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC([O-])=O,0.05655621,-0.007676703,-0.123436436,0.07660119,0.014960732,-0.117828384,-0.040791046,-0.1138281,0.008253779,-0.10656946,-0.106726766,0.043548312,-0.12711504,0.044116773,-0.008636348,0.09215855,-0.088647924,-0.010602783,-0.08881889,0.03570865,0.009295989,0.062354703,0.029641774,0.006212317,0.03166217,0.018004889,0.07333482,-0.12174615,-0.033958536,0.013116769,-0.0321838,-0.031845145,-0.01053546,0.027483577,-0.009624114,-0.018279962,-0.004588164,-0.001096372,-0.000415944,0.018572,-0.13508387,-0.08644495,0.002286757,0.012365078,-0.035225045,-0.009888207,0.011984571,0.057201464,-0.013955704,-0.040314566,0.053774305,-0.1036338,0.12259778,-0.09514189,-0.020422993,0.051824734,-0.024048746,-0.035457976,-0.0852565,0.04727813,-0.029955834,0.06285119,0.15182479,0.0767727,0.062324498,-0.032175604,-0.048433058,-0.043262318,0.15571119,0.079045966,-0.022533407,-0.029526606,0.086821795,-0.014596592,0.036776025,-0.08012619,-0.057550307,-0.02157496,-0.055410225,0.07033477,-0.07450702,-0.08631309,-0.031795375,0.02711686,0.05135451,0.007976132,-0.01279567,-0.024440777,0.14912784,-0.04541089,0.1068649,-0.07761968,-0.040322006,0.05926946,0.08449579,0.038402736,0.10274504,-0.10525199,0.00232006,-0.14147909,0.041231778,0.015564382,0.10846789,-0.03535728,0.023855958,-0.002191914,-0.008909121,0.054330133,0.038183372,-0.021698201,-0.06877986,0.05926432,0.004397881,0.008785915,-0.053120393,0.078997426,-0.107530124,-0.006284526,0.027218265,0.019566476,0.015311451,0.032400433,0.035759278,-0.057095103,0.000635515,0.09952654,0.076832466,-0.04852076
pppg9_c,Cc1c2Cc3[nH]c(Cc4[nH]c(Cc5[nH]c(Cc([nH]2)c1CCC([O-])=O)c(CCC([O-])=O)c5C)c(C=C)c4C)c(C=C)c3C,0.062818475,-0.009218724,-0.13964476,0.08945631,0.024839241,-0.12205654,-0.046567753,-0.11652687,0.014311517,-0.10521103,-0.10574934,0.044236988,-0.119262524,0.036460243,-0.009072686,0.106271,-0.09286368,-0.011907533,-0.09179786,0.032543376,0.010740207,0.068559006,0.038283214,0.006131681,0.023923002,0.018024124,0.07662584,-0.124716215,-0.037545424,0.008897197,-0.021367952,-0.03498224,-0.008586737,0.025274483,-0.020586878,-0.021173494,0.008892446,-0.008987528,-0.002016456,0.020584082,-0.13974759,-0.08040043,0.004499809,0.017582992,-0.031466287,-0.010480113,0.008925815,0.05259404,-0.007630987,-0.039588463,0.056510597,-0.101083174,0.12289246,-0.09525684,-0.025378888,0.063031316,-0.029758668,-0.044297785,-0.08768218,0.053990107,-0.030960508,0.0627448,0.15449776,0.07241644,0.06347832,-0.02318267,-0.049353477,-0.049267996,0.1602552,0.071968414,-0.020580728,-0.027969941,0.08871163,-0.009098335,0.049123462,-0.07274332,-0.049144108,-0.008653997,-0.04758615,0.07169209,-0.075059466,-0.082266316,-0.022973072,0.03379651,0.048535556,0.015944924,-0.013515823,-0.023341885,0.1558158,-0.04709004,0.10412745,-0.08314079,-0.041497484,0.061272755,0.07325656,0.030745825,0.10613154,-0.102125235,0.001171074,-0.14503443,0.045729313,0.021430472,0.11089516,-0.021458443,0.018868165,-0.001559996,-0.006994769,0.06705085,0.04483666,-0.026159145,-0.059276298,0.059417237,0.004073682,0.009331184,-0.059784405,0.077183336,-0.108720906,-0.01882742,0.02983374,0.013200522,0.011691835,0.033119466,0.03992593,-0.056937274,0.00071631,0.09795873,0.07746194,-0.054851852
pppg9_m,Cc1c2Cc3[nH]c(Cc4[nH]c(Cc5[nH]c(Cc([nH]2)c1CCC([O-])=O)c(CCC([O-])=O)c5C)c(C=C)c4C)c(C=C)c3C,0.06452354,-0.008352056,-0.14368483,0.095677756,0.02679459,-0.12121507,-0.03761714,-0.119878985,0.009122822,-0.107313335,-0.103317656,0.055739768,-0.1322001,0.03959308,-0.010324509,0.10012099,-0.0858344,-0.00725647,-0.100110024,0.042723734,0.018863035,0.08050454,0.034584254,0.006489452,0.029544368,0.008362893,0.08060758,-0.13029255,-0.0346873,0.005222398,-0.034307327,-0.03645074,0.000186676,0.019463638,-0.023902686,-0.015687589,-9.98E-05,-0.003354893,-0.003843839,0.022204118,-0.13242497,-0.094653115,0.00847813,0.011535567,-0.032587428,-0.009962746,0.010984552,0.056909084,-0.011724002,-0.044515695,0.0657762,-0.11410012,0.1242207,-0.097511746,-0.031508036,0.05833079,-0.023511203,-0.046274316,-0.082309656,0.0610899,-0.026780235,0.066091195,0.15872847,0.07666189,0.058560286,-0.017911892,-0.04899728,-0.03945427,0.16495305,0.07646167,-0.02898429,-0.029173434,0.083911575,-0.010395052,0.038469967,-0.08409242,-0.050424248,-0.012854152,-0.052538145,0.08001344,-0.0742756,-0.088023946,-0.034558028,0.028337779,0.058095414,0.012620646,-0.015454491,-0.03392421,0.1690831,-0.046298206,0.113310955,-0.09030741,-0.05037195,0.061059296,0.07985773,0.04428903,0.10134669,-0.09898201,-0.003195502,-0.1493383,0.048277624,0.019690705,0.120480314,-0.034982156,0.02463148,0.001068917,-0.014369414,0.060654186,0.041574996,-0.015847452,-0.073547445,0.075313434,0.002692884,0.008914077,-0.06348661,0.0833509,-0.11621669,-0.008733763,0.01973313,0.013722894,0.016241219,0.03858797,0.03927079,-0.045501363,0.008101368,0.09363485,0.07688875,-0.04642983
pppi_c,[O-]P([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O,0.061749168,-0.017189741,-0.13006465,0.087929256,0.01831116,-0.1292622,-0.042969342,-0.12131429,0.010213883,-0.09567907,-0.08966928,0.056728967,-0.12624028,0.03714419,-0.024012603,0.097616486,-0.08799557,-0.012190689,-0.091933735,0.036628444,0.014518274,0.06280812,0.026874933,0.020367498,0.029193295,0.010170388,0.078518055,-0.11879014,-0.036874335,0.010469715,-0.015292293,-0.03504765,-0.001958272,0.017169166,-0.014717318,-0.015777634,0.00467453,-0.004078794,0.005523862,0.02998294,-0.13193421,-0.08868749,-0.00666117,0.014948821,-0.028917553,-0.025108043,0.003332663,0.044063438,-0.014148261,-0.04818166,0.05627285,-0.10250467,0.12948419,-0.09152156,-0.02707962,0.04991954,-0.016927915,-0.03336329,-0.08302843,0.060007807,-0.026623154,0.058084354,0.13684341,0.076602906,0.050144136,-0.02014842,-0.04151808,-0.038882475,0.14797072,0.075527005,-0.011307236,-0.026085356,0.088416435,-0.017796086,0.03868301,-0.06689023,-0.047476213,-0.014718752,-0.044534065,0.07114099,-0.069075,-0.09334379,-0.034342784,0.026174096,0.05110515,0.006090736,-0.019239364,-0.03777414,0.1588041,-0.044031743,0.107510895,-0.08190624,-0.044063468,0.05398779,0.08446734,0.027546199,0.10047373,-0.09053014,0.0114908,-0.12880002,0.025029955,0.021004114,0.09890504,-0.026407007,0.025280647,0.009927084,-0.020659877,0.048207887,0.03186233,-0.025685836,-0.05787364,0.056133833,0.006457191,0.007461575,-0.053708237,0.08739324,-0.10758538,-0.001242277,0.022329876,0.018541224,0.026513122,0.026880603,0.027868155,-0.050110683,0.00125881,0.083054155,0.08294777,-0.048852395
pppn_c,[O-]C(=O)CCc1ccccc1,0.057290234,-0.009741701,-0.12451484,0.07298678,0.027366342,-0.1122864,-0.041269083,-0.10823144,0.000857887,-0.09205936,-0.092718825,0.048526864,-0.113887504,0.032664325,-0.01919941,0.09316984,-0.066871926,-0.002073507,-0.080483414,0.035035066,0.017968483,0.06378283,0.027032645,0.01697926,0.029504053,0.016890442,0.076395676,-0.107984334,-0.03496236,0.013370873,-0.024223214,-0.021778494,-0.007754556,0.015658734,-0.01085406,-0.017963521,-0.002579753,-0.009010394,-0.00373116,0.023193812,-0.11572027,-0.07086724,0.006826857,0.01118468,-0.030464398,-0.016411833,0.001424702,0.044233784,-0.006465775,-0.04674182,0.06017814,-0.08567622,0.10535701,-0.08015158,-0.022100935,0.05342819,-0.020825379,-0.02696546,-0.08057403,0.049803674,-0.01395241,0.05243051,0.12634787,0.07607939,0.055257794,-0.016209653,-0.03207844,-0.033420715,0.13877091,0.06987415,-0.013749014,-0.025394794,0.07859155,-0.013480362,0.03783289,-0.06766873,-0.05228791,-0.00459516,-0.04882675,0.06297838,-0.06361835,-0.07096587,-0.023897348,0.018017812,0.04398375,0.01221589,-0.014252825,-0.020947814,0.13349989,-0.048626404,0.09641251,-0.073311254,-0.038983397,0.04546547,0.070582576,0.028651748,0.07697247,-0.083131135,0.004929422,-0.11520382,0.035450123,0.02494808,0.099627845,-0.021891216,0.019106835,-0.004969504,-0.012849832,0.042636015,0.026805082,-0.023527041,-0.053916357,0.055257805,-0.004192185,0.005052553,-0.049577866,0.07560579,-0.10433977,-0.003984947,0.010805889,0.006796397,0.011024103,0.027459849,0.0313874,-0.043768134,-1.02E-05,0.07646735,0.07166763,-0.043249756
