meta)name,SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
e4hglu_c,[NH3+][C@@H](C[C@@H](O)C([O-])=O)C([O-])=O,0.052887335,-0.059226107,-0.056184456,0.0727875,-0.040973127,-0.06780305,0.013674169,-0.000250263,0.026032731,-0.040913746,0.017085703,0.02554864,-0.0635844,-0.0652052,-0.02203083,0.056273777,0.014855144,0.007998504,0.022883745,-0.027209004,0.00672762,-0.007028842,0.004817227,0.039368547,-0.027990479,-0.022867613,-0.014595326,-0.088446714,-0.042312965,-0.016318636,-0.05208331,0.037467226,0.019399134,0.051730983,-0.05394113,-0.004603142,-0.028969945,0.02632788,0.019305352,-0.03378555,-0.002632047,-0.000784548,-0.059180886,0.036917627,-0.030229105,-0.002740647,-0.004612279,0.008859124,0.036330108,-0.007888503,0.019718194,-0.013454462,0.048708018,-0.025719427,-0.02719146,0.011143028,0.048300035,-0.019457659,-0.048690468,0.059699036,-0.030892082,-0.034449946,0.075394645,0.04507073,0.026544439,0.08624058,0.007018103,0.006078304,0.047805194,0.06731481,-0.034238707,-0.032217253,0.04731757,0.047255244,0.03126898,-0.051591758,-0.002887644,0.016323049,0.035904534,0.11768448,0.004907046,-0.053775515,-0.038359158,0.046972636,0.054424353,0.105701,-0.024842385,0.028578015,0.013343375,-0.041941028,0.021837002,-0.08551495,0.023086026,0.017489681,0.04966049,0.01778727,0.01175622,0.029849263,0.041453186,-0.003439623,0.032934684,0.005719192,0.01723011,-0.042345975,-0.025297588,-0.017815242,-0.012056452,0.023970801,0.008333883,0.047753226,-0.07011182,0.042402074,-0.022343516,0.018779848,-0.013571839,0.024494542,-0.06335147,0.04577588,-0.03702565,-0.025039703,-0.021969212,-0.008611985,0.000641615,0.029033253,-0.027992995,0.06668051,-0.04124367,0.039864983
4hglusa_m,[NH3+][C@@H](C[C@@H](O)C=O)C([O-])=O,0.038160868,-0.05368856,-0.052937545,0.06027016,-0.030986814,-0.048787072,0.02385583,0.010212306,0.01648183,-0.028355233,0.01495602,0.024506226,-0.045568205,-0.046685446,-0.021517394,0.035192642,0.014044134,0.006226719,0.023611346,-0.030643512,0.008379214,-0.000396038,0.005988296,0.031645425,-0.017095087,-0.031008657,-0.010214726,-0.07381262,-0.03821788,-0.009636628,-0.054860312,0.031292308,0.009357614,0.045192346,-0.050545875,-0.003788881,-0.02195618,0.01620682,0.026225677,-0.023089942,-0.001320825,-0.009395763,-0.047693457,0.03168438,-0.01964712,-0.00306709,-0.0059448,0.006643665,0.020432957,0.000773524,0.019518752,-0.01718298,0.030453525,-0.034213107,-0.020711917,0.007695703,0.047480907,-0.008105719,-0.03553303,0.04198455,-0.03001304,-0.027015386,0.07555023,0.033139024,0.029364271,0.06899491,0.001869489,0.001735308,0.04017399,0.06574229,-0.02948146,-0.036385566,0.03514186,0.03903584,0.022119852,-0.052216392,0.004346803,0.007572562,0.03557189,0.08922464,0.010227884,-0.0463626,-0.040941704,0.04403722,0.038905445,0.0755654,-0.012765165,0.018978447,0.01128224,-0.026119594,0.0234267,-0.07293426,0.017481897,0.008910341,0.045925386,0.012244239,0.012311305,0.019985398,0.035378836,-0.01125827,0.024299469,0.004484746,0.023544395,-0.03428737,-0.019587174,-0.008318346,-0.016372101,0.017779239,0.004420708,0.047338158,-0.058469523,0.038866993,-0.027558563,0.015097884,-0.006695852,0.01985683,-0.04588486,0.038799632,-0.03291335,-0.02248294,-0.020578675,-0.005568818,0.007441135,0.024463851,-0.012194319,0.055703618,-0.0285502,0.027219871
asp__L_x,[NH3+][C@@H](CC([O-])=O)C([O-])=O,0.05244894,-0.061593145,-0.059559245,0.08129384,-0.047546085,-0.06428443,0.019930879,-0.001070406,0.027345339,-0.043314386,0.00882849,0.027703313,-0.05710203,-0.065254904,-0.031604927,0.042248942,0.01578415,-0.006742136,0.03149483,-0.03303325,-0.001701586,0.001398537,0.014552451,0.033640288,-0.031552836,-0.026158504,-0.023545507,-0.07714338,-0.030050056,-0.006792942,-0.060132973,0.02922903,0.021635719,0.055499274,-0.06250488,-0.003612089,-0.026578747,0.026670426,0.02427905,-0.027065339,-0.015097379,-0.010214495,-0.052220896,0.033083923,-0.027019177,-0.004134032,-0.000180662,0.003865758,0.03623551,-0.000110236,0.02646072,-0.009656592,0.047111306,-0.037916776,-0.025339821,0.007573856,0.05055721,-0.010583343,-0.050121684,0.05169449,-0.024784047,-0.029128794,0.083479725,0.049919568,0.025763024,0.07687642,0.002238858,0.006853724,0.048515126,0.067838036,-0.04698255,-0.039643932,0.03649601,0.039946076,0.040600404,-0.049158633,0.000235525,0.010658253,0.029569037,0.11391586,0.013845387,-0.054733466,-0.03562332,0.057263087,0.054129943,0.092312075,-0.027760146,0.026371742,0.014810946,-0.031490874,0.027778802,-0.09161517,0.023919277,0.012392963,0.053420883,0.016560204,0.004900408,0.031310122,0.04878846,-0.010276479,0.031077417,-0.000600411,0.022966037,-0.041311886,-0.027980505,-0.013690851,-0.009939803,0.017703097,0.019025994,0.05160751,-0.06547089,0.0532526,-0.026686843,0.028565848,-0.019176492,0.023354767,-0.06060745,0.04803123,-0.04340757,-0.03127168,-0.021678036,-0.00653887,0.011029223,0.03338616,-0.029952586,0.06742617,-0.03224275,0.03394257
asp__L_v,[NH3+][C@@H](CC([O-])=O)C([O-])=O,0.07151522,-0.08012892,-0.07390634,0.09315014,-0.0470862,-0.07661979,0.0240221,0.006810933,0.029037641,-0.05050493,0.01220777,0.03375789,-0.07309595,-0.07629219,-0.031887367,0.059510637,0.013748739,0.004792044,0.039503086,-0.03799017,-0.006222597,-0.01279312,0.007065711,0.038550276,-0.035916585,-0.041435484,-0.030735677,-0.0975577,-0.05227757,-0.019935904,-0.06802617,0.0386601,0.015951607,0.05510407,-0.064300574,-0.008249623,-0.027818112,0.038561035,0.03037991,-0.04068929,-0.011158529,-0.007487157,-0.067855164,0.04782094,-0.03522895,-0.005224253,-0.014903633,0.002239406,0.032869644,-0.008682523,0.03785771,-0.010677818,0.059099328,-0.043813154,-0.04019884,0.015909389,0.06641723,-0.013146874,-0.05283805,0.066507794,-0.039861783,-0.047671407,0.10510037,0.057528753,0.041246425,0.094939224,0.01165738,0.00670364,0.062057987,0.09209996,-0.055611454,-0.04465816,0.05923411,0.047205362,0.037321597,-0.07432843,-0.002239544,0.019359997,0.047489446,0.13372922,0.016674163,-0.062247854,-0.04889602,0.06366299,0.071133815,0.114043005,-0.031592935,0.02103134,0.014509169,-0.048852324,0.021953119,-0.10949291,0.03273417,0.012828206,0.06241686,0.012853387,0.010401993,0.042505827,0.056732837,-0.013549549,0.036327556,0.000305994,0.022938708,-0.04782475,-0.020743962,-0.015622145,-0.012921613,0.029073738,0.019731855,0.061459444,-0.07850995,0.060093928,-0.030340211,0.027179446,-0.023388524,0.030729976,-0.07103515,0.063705795,-0.046202794,-0.036602415,-0.03214827,-0.007832926,0.01660387,0.04535616,-0.029181447,0.09004962,-0.042969897,0.05360766
asp__L_m,[NH3+][C@@H](CC([O-])=O)C([O-])=O,0.049076438,-0.059253387,-0.06200731,0.084956005,-0.044790052,-0.068542756,0.0252149,0.003539375,0.025783474,-0.0390036,0.01626471,0.017510299,-0.05216485,-0.058451146,-0.03080683,0.047145072,0.020218628,-0.002270005,0.023965057,-0.03179679,0.006231992,-0.008334728,0.008108903,0.029193489,-0.02407807,-0.034942962,-0.020216398,-0.079931274,-0.039097786,-0.013668903,-0.058615156,0.027825253,0.017545914,0.04724722,-0.062235538,-0.014856037,-0.026558967,0.031305823,0.024596646,-0.033355888,-0.002898034,-0.006581889,-0.056126323,0.04561485,-0.032523673,-0.000488821,-0.003073855,0.000454427,0.025181895,-0.004495714,0.020044867,-0.010749087,0.038376085,-0.038639728,-0.03407559,0.014335237,0.04982884,-0.007280937,-0.037680257,0.0661705,-0.03211376,-0.036435857,0.08809218,0.04663838,0.028195813,0.07950788,0.008470659,-0.000294514,0.04983726,0.069267906,-0.04374751,-0.030570079,0.05160768,0.042351745,0.033414505,-0.051508196,-0.004615048,0.020077845,0.031561285,0.11487858,0.002048553,-0.05752315,-0.03781571,0.050023764,0.046388187,0.09830931,-0.016007042,0.013679952,0.003461659,-0.04373056,0.030740438,-0.09267769,0.030372145,0.010926223,0.042458635,0.006586557,0.00995145,0.026014289,0.04595675,-0.000926376,0.03244859,0.012936637,0.021991681,-0.040718373,-0.028099943,-0.018820059,-0.018301463,0.029910885,0.017354265,0.049483325,-0.062637806,0.054297373,-0.027395077,0.024577,-0.020606555,0.030894259,-0.05255927,0.042965382,-0.035129532,-0.036927518,-0.026840853,-0.01012993,0.013762043,0.04047495,-0.031217452,0.06709764,-0.03984026,0.03669856
asp__L_c,[NH3+][C@@H](CC([O-])=O)C([O-])=O,0.07057687,-0.08903676,-0.06922459,0.10870957,-0.060081705,-0.08714923,0.03307669,0.006528087,0.025781378,-0.05180358,0.018033465,0.029609965,-0.08315351,-0.0840076,-0.044010665,0.06087104,0.02300143,0.003273855,0.02918664,-0.037302375,-0.005894996,-0.011991701,0.014886808,0.051538162,-0.040129267,-0.04446139,-0.02191573,-0.11428022,-0.055957742,-0.01680264,-0.0776708,0.05150959,0.013667066,0.07602957,-0.07418386,-0.014888002,-0.03508447,0.043176286,0.039736975,-0.04300318,-0.015438551,0.003817666,-0.08067731,0.059852444,-0.050560568,-0.015046137,-0.001068455,0.0036003,0.04080032,-0.010081349,0.028513769,-0.02534316,0.06335085,-0.051296808,-0.03945647,0.009066121,0.06103178,-0.01464343,-0.05874711,0.07473814,-0.03441092,-0.047136918,0.10202419,0.063967645,0.031887133,0.11157689,0.013915096,-0.004475574,0.069578074,0.08882438,-0.05672059,-0.051048156,0.06657625,0.0623367,0.046343282,-0.06932636,0.001478483,0.024388049,0.04966051,0.14931868,0.016383173,-0.06469306,-0.05773452,0.06897926,0.07248467,0.13835777,-0.03699862,0.028262358,0.014445207,-0.05545924,0.03368509,-0.112731196,0.032565195,0.01699554,0.06509594,0.013508205,0.017705124,0.041611806,0.06968603,-0.014119746,0.041293286,0.004818174,0.026918916,-0.057508405,-0.031991713,-0.021210223,-0.01312979,0.036044545,0.022307174,0.06814212,-0.089600675,0.068856806,-0.039844025,0.025126124,-0.015964922,0.03752527,-0.07479833,0.066042446,-0.056881588,-0.037378725,-0.024781264,-0.005884771,0.005994177,0.053943418,-0.03747756,0.09643373,-0.057003375,0.05461841
Lfmkynr_c,[NH3+][C@@H](CC(=O)c1ccccc1NC=O)C([O-])=O,0.074465156,-0.09596618,-0.093789235,0.115466595,-0.06791216,-0.089138135,0.033643432,0.013286239,0.04333189,-0.054555874,0.012981469,0.040927924,-0.087218456,-0.096416034,-0.048053805,0.06972722,0.027809883,-0.004457436,0.045957327,-0.047368314,-0.000697594,-0.007412634,0.012850487,0.06274259,-0.044957902,-0.039651196,-0.03180135,-0.12811099,-0.06350493,-0.011463333,-0.08891028,0.053198088,0.01860999,0.08126116,-0.08494583,-0.008393498,-0.035845548,0.04437808,0.03969232,-0.04775777,-0.018970542,-0.001070204,-0.08831312,0.06057421,-0.044817526,-0.002803435,-0.014368015,0.00403338,0.051405404,-0.006961623,0.046809383,-0.026870474,0.06749408,-0.04928965,-0.043881577,0.013005031,0.07176173,-0.02011249,-0.0665121,0.09366332,-0.043492604,-0.05902106,0.12573753,0.069313765,0.036916647,0.1302163,0.009060189,0.000542747,0.0714851,0.11005905,-0.060760114,-0.059064806,0.063757114,0.062393803,0.047446348,-0.09066699,2.99E-06,0.020208927,0.05560363,0.17452589,0.006799051,-0.08222518,-0.059635047,0.081749275,0.08598986,0.15134272,-0.03438709,0.03406811,0.006715752,-0.054767445,0.033241197,-0.12979354,0.045544952,0.009303177,0.071351066,0.020869354,0.020166447,0.053891048,0.07835046,-0.014542631,0.04665813,0.013257734,0.0361438,-0.059844,-0.03734988,-0.022572584,-0.01648597,0.03026768,0.028048337,0.075003006,-0.108982675,0.06736068,-0.040930256,0.040141582,-0.017149141,0.044527162,-0.08815966,0.07946626,-0.06507787,-0.044642366,-0.035653032,-0.008069703,0.011219488,0.049979746,-0.032831974,0.09814954,-0.06452933,0.05634508
4pasp_c,[NH3+][C@@H](CC(=O)OP([O-])([O-])=O)C([O-])=O,0.0687973,-0.07915389,-0.08150823,0.11806623,-0.06939203,-0.085667044,0.021340387,0.010071323,0.03167425,-0.05862417,0.023896595,0.042719446,-0.090604104,-0.09432366,-0.033808306,0.06371441,0.02562308,0.001187341,0.042609915,-0.039659865,-0.004355085,-0.003586931,0.009736261,0.045945905,-0.037619926,-0.035418756,-0.028698891,-0.12213382,-0.046072926,-0.019699685,-0.088282935,0.05348077,0.028819304,0.0732737,-0.07711576,-0.020984286,-0.03684641,0.034796055,0.03241516,-0.03325992,-0.014787436,-0.003165229,-0.08540193,0.056970496,-0.046916973,-0.006927023,-0.008649956,-0.002356325,0.04646358,-0.004395266,0.032916665,-0.015273048,0.05833199,-0.042134136,-0.04604985,0.010031242,0.06267446,-0.021663798,-0.067756586,0.08693266,-0.043443132,-0.04445171,0.1128872,0.06467958,0.04152665,0.1232613,0.010937681,0.008182553,0.07059243,0.10618557,-0.061389472,-0.053003345,0.05792063,0.05289407,0.04450173,-0.08522849,0.002285305,0.02862762,0.047192622,0.16627058,0.010378627,-0.068622865,-0.053056628,0.073890775,0.0791881,0.1402737,-0.028047102,0.02924899,0.012908819,-0.048862685,0.03762708,-0.12925099,0.03750465,0.007159475,0.0722695,0.025230026,0.021651205,0.049476977,0.070078894,-0.003935428,0.041038513,0.014891413,0.034251805,-0.06022158,-0.03193442,-0.020132085,-0.010738395,0.03702461,0.025258962,0.07666304,-0.09905243,0.062015038,-0.031601135,0.03885268,-0.02348291,0.04550724,-0.07563818,0.06320198,-0.053251836,-0.0434921,-0.02961127,-0.004099617,0.018159628,0.057484902,-0.040459953,0.09647097,-0.05282334,0.055081703
trp__L_m,[NH3+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,0.06953762,-0.08053968,-0.08845391,0.118046746,-0.06353691,-0.08330832,0.02668984,0.007434305,0.03485444,-0.05697248,0.021033756,0.033728074,-0.08338156,-0.09884666,-0.03905234,0.064369164,0.027857477,0.006675867,0.043742094,-0.040812198,-0.002901064,-0.00742637,0.005980108,0.051216815,-0.029166907,-0.04540047,-0.034418344,-0.1272226,-0.04769705,-0.011683842,-0.08294918,0.051248558,0.026422381,0.08173484,-0.082951844,-0.009198437,-0.038974963,0.04760689,0.034623843,-0.048754595,-0.018945897,0.001024573,-0.09016899,0.05909196,-0.04246293,-0.003190334,-0.015871579,0.001894345,0.041346777,-0.010154957,0.033718202,-0.019493176,0.061813507,-0.043767463,-0.035067376,0.014006273,0.07495671,-0.01809246,-0.06757381,0.08175606,-0.043393005,-0.054422792,0.117037036,0.07474124,0.043316998,0.11717893,0.013445475,0.002551964,0.07162875,0.10549134,-0.05603411,-0.055809785,0.063651994,0.05632143,0.05449562,-0.088146314,-0.002109046,0.029146185,0.04422504,0.16567852,0.010145384,-0.077942945,-0.056490127,0.079144895,0.07964301,0.13999587,-0.025909802,0.03373508,0.00777875,-0.060635693,0.034763988,-0.12599604,0.04213405,0.017998677,0.063827045,0.016137414,0.012368877,0.05254242,0.074557826,-0.01235712,0.05414213,0.005233781,0.025402427,-0.05642878,-0.040153302,-0.018438907,-0.013895128,0.041557726,0.026089106,0.07354458,-0.09458474,0.06571622,-0.03632076,0.029839108,-0.015838454,0.042298663,-0.079823054,0.06267287,-0.06384336,-0.047534153,-0.0389497,-0.002310589,0.008668104,0.050535128,-0.04231113,0.10092497,-0.06447963,0.054664373
trp__L_c,[NH3+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O,0.078880005,-0.09251124,-0.075552374,0.109062515,-0.06378565,-0.08766488,0.03571345,0.010580379,0.02953146,-0.057626266,0.009695305,0.041939452,-0.08536613,-0.09626747,-0.044204727,0.06385537,0.0267635,-0.002524872,0.031037478,-0.05071787,-0.007351512,-0.011080247,0.007314015,0.046034753,-0.0324859,-0.037143696,-0.029360076,-0.11949577,-0.05485977,-0.020196322,-0.07864564,0.051540755,0.018484663,0.07139024,-0.08362202,-0.019479327,-0.03681968,0.03566984,0.039729152,-0.042397812,-0.017294776,-0.005482372,-0.07949633,0.053435728,-0.047380246,-0.010460195,-0.015683291,0.007717101,0.04035287,-0.014153492,0.040981766,-0.02125339,0.053622074,-0.0458937,-0.038448155,0.015245693,0.070653975,-0.014783858,-0.057273142,0.08298807,-0.045862753,-0.05914053,0.11428716,0.062369414,0.044955306,0.11865283,0.006541591,-0.00218321,0.074886836,0.10015338,-0.05621667,-0.058418505,0.07209339,0.0547751,0.04825377,-0.07462155,0.00204053,0.027518844,0.04865579,0.1670541,0.015921513,-0.072581515,-0.061163213,0.07502395,0.07081197,0.14939776,-0.03199239,0.03548067,0.018872555,-0.050472997,0.03332946,-0.1236712,0.04030833,0.012421127,0.07130743,0.017269725,0.01739043,0.049085367,0.07738134,-0.014665805,0.052297626,0.009359483,0.026064236,-0.05490991,-0.031150604,-0.03031506,-0.018312162,0.041885123,0.021052767,0.07956467,-0.09807583,0.069472164,-0.029417243,0.033838313,-0.016415145,0.049295183,-0.07455027,0.06002247,-0.063212134,-0.05208278,-0.025401993,0.002526533,0.014304558,0.048537068,-0.035261657,0.09473308,-0.05300089,0.053355858
his__L_m,[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O,0.07766541,-0.09625663,-0.09007721,0.116004184,-0.076223336,-0.097333,0.037522748,0.008579599,0.03171476,-0.062677786,0.015279619,0.042372238,-0.08919072,-0.10242229,-0.05014409,0.08138045,0.022166736,0.005997043,0.033263344,-0.053095695,0.006114046,-0.003830441,0.017299896,0.05986032,-0.031758413,-0.039499056,-0.028934801,-0.13613567,-0.059689995,-0.01683664,-0.09214312,0.061470654,0.021390487,0.08235109,-0.087933674,-0.011556604,-0.043866854,0.039544426,0.035307918,-0.035719942,-0.018575002,0.003805182,-0.085681446,0.060737584,-0.045476023,-0.004496441,-0.006415568,0.009138774,0.039651904,-0.015161102,0.04680444,-0.020387031,0.06562107,-0.058090486,-0.049322676,0.006078117,0.07907089,-0.021857722,-0.067474276,0.09173733,-0.055811204,-0.06395603,0.12579073,0.07163566,0.042921107,0.13293271,0.007127122,0.007628728,0.0680288,0.112199396,-0.068524756,-0.049915172,0.07135367,0.06301463,0.055088416,-0.07956856,-0.001081631,0.029176641,0.06219629,0.17309286,0.015109909,-0.086687125,-0.06617739,0.072708555,0.07355521,0.14973713,-0.041513447,0.03739719,0.005870138,-0.058635,0.040691208,-0.12932357,0.03312698,0.009367578,0.08180823,0.028492924,0.023649823,0.04763537,0.073000856,-0.019302439,0.04558093,0.008479623,0.037750017,-0.064188235,-0.029341796,-0.02834523,-0.013396398,0.040412698,0.022202095,0.073962756,-0.10597482,0.06949003,-0.034441754,0.029617429,-0.017537901,0.03736473,-0.09104531,0.06974611,-0.054449458,-0.05403636,-0.0285101,-0.001257783,0.017501881,0.054566287,-0.039139796,0.111346625,-0.06858839,0.06620363
his__L_c,[NH3+][C@@H](Cc1c[nH]cn1)C([O-])=O,0.07792139,-0.084185496,-0.07330743,0.118752405,-0.07155354,-0.09054154,0.034906335,0.017178206,0.033725865,-0.055162925,0.013496608,0.039438024,-0.07989807,-0.08837263,-0.0363555,0.066175535,0.019724762,-0.006209334,0.041296527,-0.049672626,-0.001062743,-0.011627201,0.003665671,0.05535081,-0.029423155,-0.035529155,-0.027279926,-0.11900719,-0.052984234,-0.020911925,-0.08464964,0.045363277,0.02621442,0.07285381,-0.07743907,-0.010910829,-0.040053815,0.03596037,0.030615276,-0.04623038,-0.019668529,-0.006560076,-0.08799921,0.062446382,-0.0391827,-0.013543386,-0.009645122,0.003797548,0.052203953,-0.012696506,0.03558054,-0.024548616,0.059727978,-0.04668355,-0.04399666,0.012973602,0.074132316,-0.024007393,-0.061779596,0.09221896,-0.042167023,-0.05509627,0.12085433,0.05984148,0.046444982,0.11937921,0.008836478,0.005596888,0.060734093,0.101446785,-0.061298516,-0.050724275,0.06527123,0.054502636,0.05740211,-0.07919071,0.001610048,0.028824752,0.046212014,0.16098899,0.004938167,-0.07733691,-0.06686267,0.07662688,0.07864349,0.13546924,-0.037523128,0.029946137,0.009329425,-0.05771494,0.039067857,-0.12619081,0.031611454,0.009689426,0.07426898,0.013211419,0.017446151,0.053175468,0.076737426,-0.010131107,0.051038194,0.006577614,0.03161628,-0.06411235,-0.036311686,-0.020355416,-0.015001741,0.029323282,0.02439265,0.066568956,-0.097841285,0.07512931,-0.034377933,0.036367953,-0.022791024,0.04477932,-0.082683034,0.059550777,-0.056829862,-0.044612046,-0.026238259,-0.007496216,0.013374156,0.048252814,-0.035633232,0.09862456,-0.05620425,0.051142354
tyr__L_m,[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-],0.07978852,-0.0801003,-0.07176987,0.11626148,-0.056717854,-0.08505509,0.02571354,0.007955524,0.037355624,-0.0523589,0.015286875,0.03839263,-0.0830174,-0.08285909,-0.043121066,0.07488,0.020409307,-0.006479226,0.040918645,-0.04675085,-0.003574725,-0.002839206,0.005048083,0.049467295,-0.028558563,-0.036932748,-0.027868511,-0.12147423,-0.057931162,-0.018322017,-0.07767161,0.044917766,0.019749235,0.06887794,-0.07391847,-0.019939031,-0.03283701,0.035501912,0.036229867,-0.041868836,-0.005874415,-0.006907385,-0.07567393,0.052002333,-0.045676947,-0.007370194,-0.011502832,0.005304791,0.03551193,-0.016940532,0.04249473,-0.02182341,0.06139798,-0.045685835,-0.04171701,0.010179684,0.0644497,-0.012179699,-0.068429776,0.08880391,-0.044052005,-0.057861626,0.11403951,0.06247865,0.042500217,0.11629423,0.013551846,-0.001743001,0.0692024,0.10619745,-0.06414491,-0.04837814,0.059892308,0.0565855,0.044693027,-0.08528034,0.002281907,0.022828141,0.050179664,0.16745731,0.013831563,-0.08092748,-0.0667958,0.07878061,0.077917404,0.13825017,-0.038185403,0.026974346,0.009819416,-0.051759455,0.027476205,-0.12288897,0.039975308,0.012919476,0.0664231,0.020609189,0.022112422,0.040787015,0.071414456,-0.01618015,0.044444874,0.004293906,0.029279849,-0.061851863,-0.035801757,-0.018103015,-0.019358044,0.0351968,0.018760417,0.061701857,-0.09042456,0.06614938,-0.039347585,0.03453821,-0.028655298,0.0407631,-0.08049129,0.072105885,-0.06313563,-0.041822627,-0.0372042,-0.009925204,0.015801875,0.046864405,-0.033563018,0.09985696,-0.060427368,0.05126441
